🥦港台,#genre#
泸西台,http://lxj.i234.me:1672/yn.php?type=live&id=502
洱源台,http://lxj.i234.me:1672/yn.php?type=live&id=551
漾濞台,http://lxj.i234.me:1672/yn.php?type=live&id=6882
澄江台,http://lxj.i234.me:1672/yn.php?type=live&id=573
澜沧台,http://lxj.i234.me:1672/yn.php?type=live&id=552
澜湄国际,http://lxj.i234.me:1672/yn.php?type=live&id=156
版纳一套,http://lxj.i234.me:1672/yn.php?type=live&id=385
版纳二套,http://lxj.i234.me:1672/yn.php?type=live&id=384
牟定县台,http://lxj.i234.me:1672/yn.php?type=live&id=430
玉溪一套,http://lxj.i234.me:1672/yn.php?type=live&id=421
玉溪二套,http://lxj.i234.me:1672/yn.php?type=live&id=420
玉龙台,http://lxj.i234.me:1672/yn.php?type=live&id=444
瑞丽台,http://lxj.i234.me:1672/yn.php?type=live&id=527
盈江电视台,http://lxj.i234.me:1672/yn.php?type=live&id=396
盐津台,http://lxj.i234.me:1672/yn.php?type=live&id=7121
石屏台,http://lxj.i234.me:1672/yn.php?type=live&id=499
祥云台,http://lxj.i234.me:1672/yn.php?type=live&id=560
禄丰台,http://lxj.i234.me:1672/yn.php?type=live&id=483
福贡台,http://lxj.i234.me:1672/yn.php?type=live&id=335
红塔区台,http://lxj.i234.me:1672/yn.php?type=live&id=7201
红河一套高清,http://lxj.i234.me:1672/yn.php?type=live&id=388
红河台,http://lxj.i234.me:1672/yn.php?type=live&id=556
绥江台,http://lxj.i234.me:1672/yn.php?type=live&id=6881
维西台,http://lxj.i234.me:1672/yn.php?type=live&id=320
绿春台,http://lxj.i234.me:1672/yn.php?type=live&id=504
罗平台,http://lxj.i234.me:1672/yn.php?type=live&id=441
耿马台,http://lxj.i234.me:1672/yn.php?type=live&id=361
腾冲台,http://lxj.i234.me:1672/yn.php?type=live&id=435
芒市TV,http://lxj.i234.me:1672/yn.php?type=live&id=271
蒙自台,http://lxj.i234.me:1672/yn.php?type=live&id=539
西畴台,http://lxj.i234.me:1672/yn.php?type=live&id=452
西盟台,http://lxj.i234.me:1672/yn.php?type=live&id=549
贡山台,http://lxj.i234.me:1672/yn.php?type=live&id=316
迪庆综合,http://lxj.i234.me:1672/yn.php?type=live&id=261
迪庆藏语,http://lxj.i234.me:1672/yn.php?type=live&id=313
通海台,http://lxj.i234.me:1672/yn.php?type=live&id=561
金平台,http://lxj.i234.me:1672/yn.php?type=live&id=518
镇康台,http://lxj.i234.me:1672/yn.php?type=live&id=364
镇沅台,http://lxj.i234.me:1672/yn.php?type=live&id=550
陇川县台,http://lxj.i234.me:1672/yn.php?type=live&id=315
隆阳台,http://lxj.i234.me:1672/yn.php?type=live&id=468
香格里拉台,http://lxj.i234.me:1672/yn.php?type=live&id=321
马关台,http://lxj.i234.me:1672/yn.php?type=live&id=467
马龙台,http://lxj.i234.me:1672/yn.php?type=live&id=541
鲁甸台,http://lxj.i234.me:1672/yn.php?type=live&id=621
鹤庆台,http://lxj.i234.me:1672/yn.php?type=live&id=488
麻栗坡台,http://lxj.i234.me:1672/yn.php?type=live&id=592
龙陵台,http://lxj.i234.me:1672/yn.php?type=live&id=419
㊗️152-4G源,#genre#
中天新闻4Gtv,http://152.32.229.52:5050/of-4gtv-4gtv009/index.m3u8?proxy=true
东森新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv152/index.m3u8?proxy=true
tvbs新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv072/index.m3u8?proxy=true
寰宇新闻4Gtv,http://152.32.229.52:5050/litv-longturn14/index.m3u8?proxy=true
三立新闻4Gtv,http://152.32.229.52:5050/4gtv-live089/index.m3u8?proxy=true
三立新闻4Gtv,http://152.32.229.52:5050/iNEWS/index.m3u8?proxy=true
非凡新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv010/index.m3u8?proxy=true
闽镜新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv075/index.m3u8?proxy=true
民视新闻4Gtv,http://152.32.229.52:5050/litv-ftv13/index.m3u8?proxy=true
中视新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv074/index.m3u8?proxy=true
华视新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv052/index.m3u8?proxy=true
台视新闻4Gtv,http://152.32.229.52:5050/4gtv-4gtv051/index.m3u8?proxy=true
民视闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv002/index.m3u8?proxy=true
民视闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv155/index.m3u8?proxy=true
中视闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv040/index.m3u8?proxy=true
华视闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv041/index.m3u8?proxy=true
台视闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv066/index.m3u8?proxy=true
寰宇闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv156/index.m3u8?proxy=true
tvbs闽南4Gtv,http://152.32.229.52:5050/4gtv-4gtv073/index.m3u8?proxy=true
民视台湾4Gtv,http://152.32.229.52:5050/4gtv-4gtv001/index.m3u8?proxy=true
民视第一4Gtv,http://152.32.229.52:5050/4gtv-4gtv003/index.m3u8?proxy=true
民视旅游4Gtv,http://152.32.229.52:5050/litv-ftv07/index.m3u8?proxy=true
民视影剧4Gtv,http://152.32.229.52:5050/litv-ftv09/index.m3u8?proxy=true
民视综艺4Gtv,http://152.32.229.52:5050/4gtv-4gtv004/index.m3u8?proxy=true
中视菁采4Gtv,http://152.32.229.52:5050/4gtv-4gtv064/index.m3u8?proxy=true
中视经典4Gtv,http://152.32.229.52:5050/4gtv-4gtv080/index.m3u8?proxy=true
台视财经4Gtv,http://152.32.229.52:5050/4gtv-4gtv056/index.m3u8?proxy=true
公视戏剧4Gtv,http://152.32.229.52:5050/4gtv-4gtv042/index.m3u8?proxy=true
闽南戏剧4Gtv,http://152.32.229.52:5050/litv-longturn22/index.m3u8?proxy=true
tvbs精采4Gtv,http://152.32.229.52:5050/4gtv-4gtv067/index.m3u8?proxy=true
tvbs欢乐4Gtv,http://152.32.229.52:5050/4gtv-4gtv068/index.m3u8?proxy=true
tvbs综艺4Gtv,http://152.32.229.52:5050/4gtv-live087/index.m3u8?proxy=true
tvbs台剧4Gtv,http://152.32.229.52:5050/4gtv-live088/index.m3u8?proxy=true
八大精彩4Gtv,http://152.32.229.52:5050/4gtv-4gtv034/index.m3u8?proxy=true
八大综艺4Gtv,http://152.32.229.52:5050/4gtv-4gtv039/index.m3u8?proxy=true
三立综合4Gtv,http://152.32.229.52:5050/4gtv-live207/index.m3u8?proxy=true
爱达娱乐4Gtv,http://152.32.229.52:5050/4gtv-4gtv070/index.m3u8?proxy=true
靖洋戏剧4Gtv,http://152.32.229.52:5050/4gtv-4gtv045/index.m3u8?proxy=true
靖洋卡通4Gtv,http://152.32.229.52:5050/4gtv-4gtv057/index.m3u8?proxy=true
靖天卡通4Gtv,http://152.32.229.52:5050/4gtv-4gtv044/index.m3u8?proxy=true
靖天综合4Gtv,http://152.32.229.52:5050/4gtv-4gtv046/index.m3u8?proxy=true
靖天日本4Gtv,http://152.32.229.52:5050/4gtv-4gtv047/index.m3u8?proxy=true
靖天欢乐4Gtv,http://152.32.229.52:5050/4gtv-4gtv054/index.m3u8?proxy=true
靖天映画4Gtv,http://152.32.229.52:5050/4gtv-4gtv055/index.m3u8?proxy=true
靖天戏剧4Gtv,http://152.32.229.52:5050/4gtv-4gtv058/index.m3u8?proxy=true
靖天电影4Gtv,http://152.32.229.52:5050/4gtv-4gtv061/index.m3u8?proxy=true
靖天育乐4Gtv,http://152.32.229.52:5050/4gtv-4gtv062/index.m3u8?proxy=true
靖天国际4Gtv,http://152.32.229.52:5050/4gtv-4gtv063/index.m3u8?proxy=true
靖天资讯4Gtv,http://152.32.229.52:5050/4gtv-4gtv065/index.m3u8?proxy=true
原住民族4Gtv,http://152.32.229.52:5050/4gtv-live014/index.m3u8?proxy=true
唐人亚太4Gtv,http://152.32.229.52:5050/4gtv-live050/index.m3u8?proxy=true
采昌影剧4Gtv,http://152.32.229.52:5050/4gtv-4gtv049/index.m3u8?proxy=true
数位电影4Gtv,http://152.32.229.52:5050/4gtv-4gtv011/index.m3u8?proxy=true
欧洲电影4Gtv,http://152.32.229.52:5050/4gtv-live157/index.m3u8?proxy=true
Amc电影4Gtv,http://152.32.229.52:5050/4gtv-4gtv017/index.m3u8?proxy=true
CINEMA-4Gtv,http://152.32.229.52:5050/4gtv-live069/index.m3u8?proxy=true
LUXE-TV4Gtv,http://152.32.229.52:5050/4gtv-live121/index.m3u8?proxy=true
rock娱乐4Gtv,http://152.32.229.52:5050/4gtv-live080/index.m3u8?proxy=true
rock电影4Gtv,http://152.32.229.52:5050/4gtv-live138/index.m3u8?proxy=true
HItS电影4Gtv,http://152.32.229.52:5050/4gtv-live620/index.m3u8?proxy=true
FUN娱乐4Gtv,http://152.32.229.52:5050/4gtv-live011/index.m3u8?proxy=true
韩国娱乐4Gtv,http://152.32.229.52:5050/4gtv-4gtv016/index.m3u8?proxy=true
⛑️河南,#genre#
平煤综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.241:12410
平煤安全环保,http://dodge.lwfz.fun:8800/rtp/239.16.20.244:12440
河南卫视,http://dodge.lwfz.fun:8800/rtp/239.16.20.21:10210
河南都市频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.164:11640
河南民生频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.165:11650
河南法治频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.166:11660
河南电视剧频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.167:11670
河南新闻频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.168:11680
新乡县综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.18:10180
封丘1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.19:10190
邓州综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.20:10200
获嘉综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.25:10250
平顶山教育台,http://dodge.lwfz.fun:8800/rtp/239.16.20.27:10270
大剧院,http://dodge.lwfz.fun:8800/rtp/239.16.20.29:10290
平煤综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.30:10300
平煤安全环保,http://dodge.lwfz.fun:8800/rtp/239.16.20.31:10310
叶县电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.32:10320
新密综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.41:10410
登封综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.42:10420
巩义综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.43:10430
荥阳综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.44:10440
新郑TV-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.45:10450
渑池新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.47:10470
淅川电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.48:10480
新蔡TV,http://dodge.lwfz.fun:8800/rtp/239.16.20.49:10490
镇平新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.50:10500
健康中原,http://dodge.lwfz.fun:8800/rtp/239.16.20.52:10520
灵宝综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.59:10590
宝丰TV-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.63:10630
渑池新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.135:11350
叶县电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.136:11360
平顶山新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.137:11370
新乡新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.139:11390
焦作综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.140:11400
鹤壁新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.142:11420
安阳新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.144:11440
三门峡新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.145:11450
平顶山城市频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.151:11510
平顶山公共频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.152:11520
南乐综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.108:11080
义马电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.109:11090
焦作教育,http://dodge.lwfz.fun:8800/rtp/239.16.20.157:11570
新乡公共,http://dodge.lwfz.fun:8800/rtp/239.16.20.154:11540
焦作公共,http://dodge.lwfz.fun:8800/rtp/239.16.20.155:11550
济源-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.174:11740
濮阳新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.175:11750
洛阳-2 科教频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.177:11770
洛阳-3文旅频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.178:11780
洛阳-1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.179:11790
新县综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.183:11830
濮阳公共,http://dodge.lwfz.fun:8800/rtp/239.16.20.184:11840
卫辉电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.191:11910
孟津综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.192:11920
安阳科教,http://dodge.lwfz.fun:8800/rtp/239.16.20.193:11930
河南乡村频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.195:11950
河南国际频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.196:11960
河南调解剧场,http://dodge.lwfz.fun:8800/rtp/239.16.20.197:11970
通许综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.198:11980
河南卫视4K测试 6M1080,http://dodge.lwfz.fun:8800/rtp/239.16.20.199:11990
河南移动电视,http://dodge.lwfz.fun:8800/rtp/239.16.20.204:12040
淇县电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.205:12050
宜阳综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.206:12060
汝阳综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.20.207:12070
原阳电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.208:12080
宝丰-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.209:12090
延津电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.210:12100
舞钢电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.20.227:12270
内黄综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.228:12280
嵩县综合新闻,http://dodge.lwfz.fun:8800/rtp/239.16.20.234:12340
郏县综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.235:12350
义马电视台,http://dodge.lwfz.fun:8800/rtp/239.16.20.236:12360
南乐综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.237:12370
卢氏综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.240:12400
平煤综合,http://dodge.lwfz.fun:8800/rtp/239.16.20.241:12410
大美河南,http://dodge.lwfz.fun:8800/rtp/239.16.20.243:12430
平煤安全环保,http://dodge.lwfz.fun:8800/rtp/239.16.20.244:12440
新密综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.31:2000
登封综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.32:2000
巩义综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.33:2000
荥阳综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.34:2000
新郑TV-1,http://dodge.lwfz.fun:8800/rtp/239.16.10.35:2000
淅川电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.10.38:2000
禹州电视台,http://dodge.lwfz.fun:8800/rtp/239.16.10.39:2000
西平电视台-1,http://dodge.lwfz.fun:8800/rtp/239.16.10.41:2000
新蔡TV,http://dodge.lwfz.fun:8800/rtp/239.16.10.45:2000
镇平新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.46:2000
许昌综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.47:2000
漯河新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.49:2000
信阳新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.52:2000
驻马店2公共频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.54:2000
开封1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.57:2000
南阳1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.58:2000
周口新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.59:2000
许昌农业科教,http://dodge.lwfz.fun:8800/rtp/239.16.10.60:2000
许昌公共,http://dodge.lwfz.fun:8800/rtp/239.16.10.61:2000
信阳文旅频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.71:2000
浉河广电中心,http://dodge.lwfz.fun:8800/rtp/239.16.10.72:2000
平桥广电中心,http://dodge.lwfz.fun:8800/rtp/239.16.10.73:2000
河南睛彩中原,http://dodge.lwfz.fun:8800/rtp/239.16.10.78:2000
河南移动电视,http://dodge.lwfz.fun:8800/rtp/239.16.10.79:2000
杞县新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.80:2000
郸城,http://dodge.lwfz.fun:8800/rtp/239.16.10.84:2000
永城新闻联播,http://dodge.lwfz.fun:8800/rtp/239.16.10.93:2000
光山综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.94:2000
唐河TV-1,http://dodge.lwfz.fun:8800/rtp/239.16.10.95:2000
上蔡-1,http://dodge.lwfz.fun:8800/rtp/239.16.10.97:2000
河南卫视,http://dodge.lwfz.fun:8800/rtp/239.16.10.119:2000
河南都市频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.120:2000
河南民生频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.121:2000
河南法治频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.122:2000
河南电视剧频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.123:2000
河南新闻频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.124:2000
河南公共频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.126:2000
河南戏曲,http://dodge.lwfz.fun:8800/rtp/239.16.10.148:2000
河南文博,http://dodge.lwfz.fun:8800/rtp/239.16.10.149:2000
河南功夫,http://dodge.lwfz.fun:8800/rtp/239.16.10.150:2000
商丘1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.153:2000
郑州1新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.154:2000
郑州2商都频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.155:2000
郑州3文体频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.156:2000
郑州4影视戏曲,http://dodge.lwfz.fun:8800/rtp/239.16.10.157:2000
郑州5妇女儿童,http://dodge.lwfz.fun:8800/rtp/239.16.10.158:2000
郑州6都市生活,http://dodge.lwfz.fun:8800/rtp/239.16.10.159:2000
南阳3科教,http://dodge.lwfz.fun:8800/rtp/239.16.10.164:2000
南阳2公共,http://dodge.lwfz.fun:8800/rtp/239.16.10.165:2000
新县综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.166:2000
商丘2公共频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.168:2000
商丘3文体科教,http://dodge.lwfz.fun:8800/rtp/239.16.10.169:2000
驻马店1新闻综合频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.170:2000
驻马店3科教频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.171:2000
周口公共频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.172:2000
周口教育频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.173:2000
开封2文化旅游,http://dodge.lwfz.fun:8800/rtp/239.16.10.177:2000
舞阳新闻综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.179:2000
临颍综合,http://dodge.lwfz.fun:8800/rtp/239.16.10.180:2000
河南乡村频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.181:2000
河南国际频道,http://dodge.lwfz.fun:8800/rtp/239.16.10.182:2000
项城,http://dodge.lwfz.fun:8800/rtp/239.16.10.214:2000
河南电视,http://dodge.lwfz.fun:8800/rtp/239.16.10.218:2000
🍵🍃福建电信,#genre#
福建综合,http://e1.woc.iiiya.cn:18888/rtp/239.61.3.4:9542 
东南卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.132:8708 
福建公共频道,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.3:8012 
福建新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.4:8018 
福建电视剧,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.5:8024 
福建旅游,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.6:8030 
福建经济生活,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.7:8036 
福建体育,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.160:8948 
福建少儿,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.9:8048 
海峡卫视,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.151:8894 
福建教育频道,http://e1.woc.iiiya.cn:18888/rtp/239.61.2.173:9026 
福建综合,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.1:1025
福建综合,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.167:1025
福建综合,http://woc.iiiya.cn:18888/rtp/239.61.4.1:1025
福建综合,http://woc.iiiya.cn:18888/rtp/239.61.5.167:1025
福建新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.4:1025
福建新闻,http://woc.iiiya.cn:18888/rtp/239.61.4.4:1025
福建旅游,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.6:1025
福建旅游,http://woc.iiiya.cn:18888/rtp/239.61.4.6:1025
福建经济,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.7:1025
福建经济,http://woc.iiiya.cn:18888/rtp/239.61.4.7:1025
福建少儿,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.9:1025
福建少儿,http://woc.iiiya.cn:18888/rtp/239.61.4.9:1025
福建教育,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.60:1025
福建教育,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.60:1025[/hide]
福建教育,http://woc.iiiya.cn:18888/rtp/239.61.5.60:1025
福建教育,http://woc.iiiya.cn:18888/rtp/239.61.5.60:1025[/hide]
福建电视剧,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.5:1025
福建电视剧,http://woc.iiiya.cn:18888/rtp/239.61.4.5:1025
漳州新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.91:1025
漳州新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.91:1025
泉州新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.98:1025
泉州新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.98:1025
三明新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.93:1025
三明新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.93:1025
莆田新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.94:1025
莆田新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.94:1025
南平新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.92:1025
南平新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.92:1025
龙岩新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.95:1025
龙岩新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.95:1025
宁德新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.96:1025
宁德新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.96:1025
厦门1套,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.99:1025
厦门1套,http://woc.iiiya.cn:18888/rtp/239.61.5.99:1025
福州新闻,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.97:1025
福州新闻,http://woc.iiiya.cn:18888/rtp/239.61.5.97:1025
福建体育,http://e1.woc.iiiya.cn:18888/rtp/239.61.5.44:1025
福建体育,http://woc.iiiya.cn:18888/rtp/239.61.5.44:1025
福建公共,http://e1.woc.iiiya.cn:18888/rtp/239.61.4.3:1025
福建公共,http://woc.iiiya.cn:18888/rtp/239.61.4.3:1025
🥯38源,#genre#
湖北影视,http://38.75.136.137:82/live1/jsb.m3u8?id=hbys&usign=93AynXLPWngxAwDWteZS7g
湖北综合,http://38.75.136.137:82/live2/hbtv.m3u8?id=hbzh&usign=93AynXLPWngxAwDWteZS7g 
湖北经视,http://38.75.136.137:82/live1/jsb1.m3u8?id=hbjs&usign=93AynXLPWngxAwDWteZS7g
湖北生活,http://38.75.136.137:82/live1/jsb.m3u8?id=hbty&usign=93AynXLPWngxAwDWteZS7g
湖北教育,http://38.75.136.137:82/live1/jsb.m3u8?id=hbjy&usign=93AynXLPWngxAwDWteZS7g 
